feature,id,X,Y
F,8791,33456651.27,3082134.743
E,8792,33451791.84,3082226.509
F,8793,33456007.79,3082449.043
F,8794,33446210.62,3082185.172
E,8795,33452215.5,3082233.415
F,8796,33455205.94,3082224.502
C,8797,33431874.01,3082563.138
F,8798,33453108.59,3082030.608
F,8799,33442395.1,3081844.061
D,8800,33457328.65,3082403.69
D,8801,33449700.18,3082014.084
F,8802,33438993.2,3082379.408
E,8803,33439511.76,3082484.062
E,8804,33452428,3082099.682
E,8805,33448203.56,3082250.985
D,8806,33449342.71,3082459.308
F,8807,33424553.8,3082045.145
E,8808,33453579.2,3082629.862
F,8809,33422522.57,3082353.702
A,8810,33420469.45,3082519.07
A,8811,33428784.54,3082668.126
F,8812,33444930.16,3082550.762
E,8813,33425269.5,3082433.167
D,8814,33419013.3,3081962.304
D,8815,33447977.42,3082512.139
A,8816,33418526.04,3082437.935
D,8817,33450216.32,3082201.073
F,8818,33456054.47,3082764.461
D,8819,33442544.11,3082357.261
D,8820,33419325.92,3082000.957
C,8821,33431218.83,3082658.931
F,8822,33457532.81,3082312.847
E,8823,33425971.6,3082379.068
D,8824,33440976.2,3082622.761
D,8825,33450600.46,3082550.827
A,8826,33427644.34,3082627.571
D,8827,33440147,3082303.161
E,8828,33422671.22,3082821.627
D,8829,33445046.82,3082996.766
F,8830,33443896.3,3082682.308
A,8831,33419545.76,3082583.217
D,8832,33426149.47,3082729.808
E,8833,33458129.86,3082922.675
F,8834,33445873.19,3082657.584
F,8835,33456879.97,3082544.475
E,8836,33439228.36,3082811.178
I,8837,33430491.5,3082687.527
F,8838,33446992.97,3082439.931
F,8839,33443159.71,3082517.25
F,8840,33454897.65,3082502.582
F,8841,33455275.5,3082810.5
E,8842,33424293.28,3082626.525
E,8843,33423194.44,3082596.898
A,8844,33421115.03,3082795.926
A,8845,33422120.75,3083010.472
E,8846,33448733.96,3082873.801
A,8847,33421725.42,3082824.431
D,8848,33422340.84,3083127.427
A,8849,33428415.94,3082827.912
E,8850,33423786.63,3082593.544
J,8851,33451039.74,3082954.393
D,8852,33440258.38,3082800.988
A,8853,33426636.58,3082890.411
D,8854,33453890.92,3083106.636
E,8855,33453521.78,3083021.134
B,8856,33429803.67,3082726.382
E,8857,33457207.41,3082849.046
E,8858,33454270.45,3082890.469
F,8859,33447572.58,3082956.925
A,8860,33441960.67,3082821.658
E,8861,33456483.87,3083121.565
A,8862,33418640.35,3083060.363
F,8863,33439137.56,3083142.482
D,8864,33425101.04,3083044.474
J,8865,33459218.14,3083400.895
D,8866,33450317.05,3083236.618
E,8867,33454655.4,3083028.04
F,8868,33445527.24,3083070.521
B,8869,33429737.09,3083042.288
D,8870,33448148.47,3082968.622
B,8871,33428960.74,3083178.908
A,8872,33441690.59,3083045.026
D,8873,33424643.01,3083403.62
C,8874,33431465.51,3083189.174
E,8875,33451753.17,3083130.077
D,8876,33421542.4,3083473.461
E,8877,33454337.98,3083355.054
F,8878,33443903.92,3083258.561
F,8879,33444492.36,3083040.038
D,8880,33446834.92,3083099.553
E,8881,33456112.45,3083354.469
D,8882,33448776.23,3083210.696
D,8883,33449339.27,3083202.981
F,8884,33448235.76,3083389.805
A,8885,33426863.71,3083445.168
E,8886,33455396.71,3083311.076
E,8887,33451544.39,3083443.455
D,8888,33449783.08,3083175.618
D,8889,33422643.1,3083433.449
A,8890,33426047.04,3083436.896
F,8891,33438631.23,3083213.117
E,8892,33458342.46,3083571.315
A,8893,33427560.75,3083236.586
D,8894,33419436.18,3083418.651
B,8895,33429744.49,3083412.238
E,8896,33453701.94,3083541.052
F,8897,33446152.13,3083369.44
A,8898,33442610.31,3083384.146
D,8899,33442686.68,3083030.162
D,8900,33423388.94,3083318.931
E,8901,33438546.89,3083552.961
B,8902,33429472.1,3083454.403
D,8903,33424152.79,3083479.172
D,8904,33421612.4,3083718.688
E,8905,33454975.56,3083669.943
D,8906,33422610.22,3083776.924
A,8907,33441717,3083689.864
E,8908,33452665.03,3083675.147
D,8909,33448028.29,3083785.473
F,8910,33445097.96,3083542.247
E,8911,33454114.14,3083785.39
A,8912,33419096.94,3083948.985
F,8913,33446399.93,3083704.039
J,8914,33450941.46,3083580.805
A,8915,33426580.11,3083941.437
A,8916,33425776.12,3083801.958
D,8917,33447450.58,3083694.78
C,8918,33431390.86,3083751.962
B,8919,33427231.81,3083999.723
F,8920,33430736.93,3083777.337
D,8921,33440513.35,3083416.721
D,8922,33420424.27,3083713.677
D,8923,33447023.6,3083891.708
D,8924,33423185.46,3083685.969
E,8925,33458784.43,3083486.337
E,8926,33451761.89,3083945.236
E,8927,33455811.43,3083842.358
D,8928,33458960.32,3083983.849
D,8929,33441098.65,3083442.387
B,8930,33427879.83,3084012.24
B,8931,33428990.85,3083904.214
B,8932,33428504.24,3083495.385
B,8933,33428208.04,3083785.272
D,8934,33440107.14,3083773.514
D,8935,33422784.84,3084172.178
E,8936,33459255.45,3083917.829
E,8937,33454491.39,3084065.016
F,8938,33443797.69,3083850.937
D,8939,33446593.59,3084069.53
D,8940,33420351.78,3084023.114
D,8941,33450151.14,3083878.947
E,8942,33459598.96,3084122.308
F,8943,33444608.97,3084085.338
E,8944,33452526.28,3084192.216
F,8945,33443309.37,3083572.877
D,8946,33420824.24,3084110.348
D,8947,33449608.13,3084129.657
E,8948,33451815.95,3084394.922
E,8949,33454012.5,3084421.472
F,8950,33431101.58,3084353.612
E,8951,33457948.89,3084319.768
D,8952,33447474.6,3084301.799
A,8953,33440573.78,3084169.485
D,8954,33422102.75,3083998.169
D,8955,33448754.59,3084079.093
E,8956,33458463,3084118.689
F,8957,33442044.95,3084116.681
D,8958,33421349.11,3084230.816
E,8959,33453132.9,3084262.161
D,8960,33423083.93,3084438.165
D,8961,33446035.75,3084453.768
F,8962,33445552.54,3084182.546
D,8963,33425216.3,3084043.601
C,8964,33442898.39,3084088.646
D,8965,33450522.73,3084218.99
B,8966,33427339.94,3084426.717
E,8967,33459915.56,3084471.545
D,8968,33448065.93,3084602.007
J,8969,33458180.67,3084621.123
E,8970,33455375.62,3084436.157
D,8971,33419412.57,3084466.484
B,8972,33429490.37,3084390.315
F,8973,33441508.73,3084379.183
E,8974,33454772.89,3084420.475
D,8975,33420284.39,3084586.597
C,8976,33442740.36,3084490.039
E,8977,33453404.56,3084650.773
D,8978,33421960.44,3084425.492
B,8979,33428766.27,3084629.431
E,8980,33452703.59,3084670.135
A,8981,33426674.28,3084525.37
F,8982,33440633.17,3084740.368
A,8983,33446029.66,3084878.187
F,8984,33444931.31,3084681.877
D,8985,33420784.29,3084808.087
F,8986,33441195.37,3084380.392
B,8987,33427824.49,3084823.071
E,8988,33458570.22,3084759.715
D,8989,33449317.26,3084713.808
D,8990,33425029.83,3084600.119
J,8991,33457804.95,3084987.351
C,8992,33459384.94,3084805.704
D,8993,33419823.4,3084815.746
D,8994,33419532.03,3084781.186
F,8995,33430016.87,3084501.105
E,8996,33451831.12,3084896.213
D,8997,33420340.07,3085141.012
D,8998,33422500.93,3084403.908
F,8999,33431182.34,3084833.947
D,9000,33423650.61,3084884.782
F,9001,33444744.57,3085031.071
C,9002,33443322.94,3084912.108
D,9003,33421333.52,3084848.736
A,9004,33426579.09,3085016.895
C,9005,33442296.37,3084852.076
E,9006,33459929.32,3085141.787
E,9007,33453782.04,3085147.54
D,9008,33422222.46,3085218.898
D,9009,33421722.34,3085051.492
C,9010,33443876.41,3085089.894
D,9011,33449043.63,3085197.273
E,9012,33458967.04,3085040.17
E,9013,33453179.56,3085266.054
D,9014,33448370.29,3085118.501
D,9015,33449834.52,3085279.188
F,9016,33444171.67,3084974.846
J,9017,33451052.93,3085133.702
E,9018,33452338.41,3085200.874
B,9019,33428446.18,3085203.117
D,9020,33447352.54,3085032.356
D,9021,33425890.47,3084582.796
E,9022,33454503.33,3085427.151
J,9023,33457290.68,3085503.83
D,9024,33423230.16,3085044.843
F,9025,33431361.17,3085405.413
D,9026,33425481.8,3085302.937
F,9027,33445636.35,3085367.174
J,9028,33451227.73,3085635.167
D,9029,33425938.16,3085264.446
E,9030,33451975.93,3085200.573
E,9031,33452481.72,3085473.118
J,9032,33457848.37,3085401.699
C,9033,33443525.83,3085426.771
D,9034,33424988.52,3085669.594
C,9035,33441912.09,3085308.452
A,9036,33446329.13,3085413.836
J,9037,33459287.28,3085573.997
A,9038,33427276.04,3085334.176
B,9039,33430386.65,3085134.175
C,9040,33441462.14,3085361.692
B,9041,33429264.16,3085436.916
B,9042,33429801.35,3085368.271
D,9043,33447853.18,3085525.647
C,9044,33441061.47,3085453.736
B,9045,33427702.03,3085508.242
E,9046,33451329.36,3085865.861
E,9047,33454852.22,3085758.517
C,9048,33442590.16,3085719.657
E,9049,33454304.52,3085670.485
E,9050,33449665.93,3085838.533
E,9051,33453140.6,3085786.393
F,9052,33444210.51,3085824.26
E,9053,33444811.56,3085714.759
J,9054,33451393.96,3085935.33
F,9055,33430841.18,3085583.111
A,9056,33425133.7,3086000.893
C,9057,33442127.23,3085921.782
C,9058,33442948.64,3085622.697
A,9059,33424025.66,3085839.038
D,9060,33445533.42,3085850.363
D,9061,33421739.77,3085716.303
F,9062,33431328.22,3085868.666
E,9063,33452288.81,3085969.743
J,9064,33458656.31,3086007.122
A,9065,33426899.59,3085789.202
F,9066,33429559.09,3085943.154
A,9067,33426403.53,3085910.654
E,9068,33460035.63,3085987.771
B,9069,33428778.27,3085886.84
C,9070,33459630.26,3085832.492
E,9071,33453078.64,3086191.201
F,9072,33443563.34,3085989.616
A,9073,33431244.63,3086254.398
C,9074,33442744.53,3086226.376
E,9075,33454107.44,3085962.984
E,9076,33455234.63,3086134.855
D,9077,33446420.8,3086098.437
B,9078,33428394.48,3086116.667
D,9079,33422413.26,3085955.522
E,9080,33449894.74,3086277.883
D,9081,33421969.89,3086064.267
J,9082,33459279.79,3086281.772
F,9083,33444260.14,3086196.596
E,9084,33452348.64,3086455.134
E,9085,33458948.68,3086549.485
D,9086,33445523.3,3086202.442
F,9087,33443432.1,3086381.167
J,9088,33455566.62,3086303.59
D,9089,33422874.07,3085924.001
E,9090,33453977.33,3086394.001
A,9091,33426055.38,3086396.265
A,9092,33425343.02,3086423.667
D,9093,33423450.51,3086290.544
F,9094,33443141.55,3086594.615
C,9095,33441672.17,3086396.555
B,9096,33427096.27,3086349.913
A,9097,33424463.85,3086520.704
J,9098,33451636.56,3086479.268
C,9099,33442236.07,3086495.852
A,9100,33430650.03,3086387.71
E,9101,33430933.83,3086319.174
E,9102,33450587.6,3086529.599
E,9103,33460212.34,3086651.483
A,9104,33431409.07,3086429.411
E,9105,33443884.11,3086590.093
E,9106,33445684.32,3086544.511
C,9107,33441182.74,3086746.178
E,9108,33451194.27,3086459.577
E,9109,33452281.13,3086815.042
D,9110,33421587.13,3086478.405
J,9111,33454402.7,3086699.229
D,9112,33446924.51,3086516.257
E,9113,33444508.63,3086548.066
E,9114,33455213.93,3086735.279
B,9115,33427678.7,3086583.114
E,9116,33445038.51,3086771.255
F,9117,33428997.24,3086696.742
E,9118,33453725.12,3086759.043
D,9119,33423006.54,3086744.511
D,9120,33425096.18,3086961.693
C,9121,33441963.38,3086861.259
B,9122,33426707.74,3086729.934
F,9123,33442793.45,3086813.544
E,9124,33452607.89,3086990.816
D,9125,33446380.21,3086746.712
E,9126,33454921.05,3086917.334
D,9127,33422198.66,3086832.682
C,9128,33441028.15,3087051.344
E,9129,33459120.82,3086858.566
A,9130,33428885.18,3087111.028
A,9131,33430328.46,3086742.843
E,9132,33450000.78,3086852.386
B,9133,33426330.6,3087033.86
J,9134,33458488.47,3087203.027
E,9135,33448178.25,3086830.106
C,9136,33459894.93,3086896.132
B,9137,33428388.24,3086774.664
E,9138,33450540.64,3087042.018
E,9139,33458021.12,3087301.492
F,9140,33443561.69,3087042.695
E,9141,33459306.87,3087255.399
F,9142,33427623.42,3087161.895
A,9143,33429844.97,3086621.691
E,9144,33449121.93,3087119.98
E,9145,33454788.4,3087167.309
C,9146,33449408.78,3086865.258
D,9147,33444947.95,3087205.462
F,9148,33442523.04,3087196.858
E,9149,33453388.23,3086984.081
E,9150,33451671.77,3086944.814
E,9151,33460469.53,3087142.731
E,9152,33428302.12,3087377.565
E,9153,33445824.52,3087147.61
F,9154,33451229.99,3087266.774
C,9155,33441589.33,3087245.954
A,9156,33429517.64,3087159.292
D,9157,33424330.1,3087146.673
D,9158,33423171.12,3087288.083
A,9159,33430670.58,3087254.075
D,9160,33446774.42,3087309.457
E,9161,33454396.27,3087297.379
E,9162,33452365.42,3087370.972
E,9163,33448593.58,3087216.972
F,9164,33442337.94,3087495.45
E,9165,33445343.51,3087462.916
E,9166,33429098.69,3087525.228
E,9167,33453284.12,3087374.399
F,9168,33443142.11,3087405.821
E,9169,33459696.67,3087381.658
J,9170,33458150.83,3087599.105
D,9171,33423898.55,3087580.183
A,9172,33425722.96,3087372.315
C,9173,33449382.3,3087618.056
D,9174,33424118.2,3087355.222
C,9175,33450466.05,3087577.465
E,9176,33460630.76,3087521.839
A,9177,33422308.24,3087632.344
D,9178,33445507.2,3087647.746
A,9179,33425317.99,3087525.275
F,9180,33426454.4,3087547.936
A,9181,33428853.7,3087699.123
E,9182,33454173.22,3087608.837
J,9183,33455626.59,3087636.64
A,9184,33430739.45,3087703.672
E,9185,33428547.93,3087723.275
E,9186,33457881.89,3087766.444
E,9187,33453105.88,3087708.026
D,9188,33460171.4,3088023.976
E,9189,33453843.03,3087866.8
E,9190,33452704.35,3087768.714
E,9191,33459715.34,3087867.629
E,9192,33460758.18,3087849.321
E,9193,33455051.73,3087810.175
D,9194,33424014.72,3087925.165
F,9195,33426064.84,3087944.903
F,9196,33427673.29,3087689.238
A,9197,33425061.7,3087953.718
E,9198,33459112.6,3087806.631
A,9199,33423120.46,3087873.684
D,9200,33455933.28,3088142.456
A,9201,33429647.91,3087877.012
F,9202,33426938.11,3088050.08
D,9203,33421594.19,3087865.146
E,9204,33458625.74,3087870.828
C,9205,33460289.88,3087811.216
F,9206,33427561.36,3087995.58
A,9207,33429371.62,3088098.632
F,9208,33425614.44,3088254.483
E,9209,33429051.61,3088078.056
E,9210,33453283.69,3088172.034
C,9211,33459766.79,3088328.61
A,9212,33424678.69,3088270.874
E,9213,33456563.91,3088328.784
E,9214,33455169.71,3088277.366
E,9215,33454402.54,3088338.698
A,9216,33422307.05,3088187.43
F,9217,33452629.14,3088439.115
E,9218,33428486.09,3088047.212
F,9219,33426068.36,3088534.239
E,9220,33460898.97,3088412.853
J,9221,33456241.88,3088534.625
C,9222,33453676.26,3088475.158
E,9223,33428509.85,3088476.662
A,9224,33423722.9,3088432.826
E,9225,33455776.2,3088631.166
E,9226,33459798.19,3088754.307
C,9227,33460284.71,3088684.39
A,9228,33422688.77,3088573.958
F,9229,33452774.21,3088725.283
A,9230,33424697.63,3088699.803
E,9231,33455395.21,3088759.992
F,9232,33453089.46,3088881.527
E,9233,33455036.36,3088952.871
C,9234,33460211.95,3089112.673
C,9235,33454022.39,3088887.861
E,9236,33456116.89,3088992.044
E,9237,33459444.79,3088955.187
A,9238,33429096.83,3088764.309
D,9239,33421530.83,3088773.868
J,9240,33459051.03,3088898.962
F,9241,33425924.47,3089060.519
A,9242,33423067.94,3088872.861
A,9243,33428884.45,3089010.52
D,9244,33422286.85,3089033.466
A,9245,33424976.38,3089150.626
E,9246,33461038.85,3089137.936
C,9247,33454513.13,3088970.965
F,9248,33453579.67,3089219.703
A,9249,33424266.94,3089209.944
E,9250,33454683.42,3089316.995
E,9251,33423395.94,3089084.063
C,9252,33453145.57,3089349.601
A,9253,33421943.47,3089328.719
E,9254,33459865.46,3089403.106
F,9255,33460622.56,3089572.404
E,9256,33456036.65,3089420.199
E,9257,33452848.57,3089458.637
D,9258,33454100.88,3089571.691
A,9259,33421301.96,3089560.984
E,9260,33460112.49,3089621.175
C,9261,33460763.72,3089038.253
E,9262,33456890.86,3089315.062
F,9263,33425604.3,3089587.862
E,9264,33457385.73,3089557.662
E,9265,33456527.15,3089710.881
A,9266,33422692.76,3089728.937
E,9267,33452760.53,3089829.955
E,9268,33455532.2,3089603.46
C,9269,33455143.54,3089706.792
A,9270,33421924.92,3089889.247
F,9271,33454616.78,3089847.806
F,9272,33423460.32,3089584.711
E,9273,33456166.53,3089894.362
F,9274,33423779.37,3089688.603
F,9275,33461178.18,3089780.82
F,9276,33454195.88,3089964.674
E,9277,33452477.14,3090043.518
F,9278,33453668.91,3089929.596
F,9279,33425253.14,3089937.007
E,9280,33457587.1,3089937.815
E,9281,33460309.91,3090075.798
F,9282,33460789.11,3090075.783
F,9283,33424107.78,3089980.245
E,9284,33452325.1,3090334.254
E,9285,33453149.48,3090230.373
F,9286,33424962.69,3090077.699
E,9287,33458043.8,3090063.959
F,9288,33454884.95,3090159.076
F,9289,33461548.07,3090211.822
E,9290,33456368.47,3090359.697
A,9291,33422237.58,3090302.132
E,9292,33453513.73,3090567.247
E,9293,33457752.62,3090309.161
F,9294,33461830.29,3090682.548
E,9295,33456825.59,3090381.04
E,9296,33460726.11,3090587.709
F,9297,33462190.22,3090426.007
E,9298,33454165.2,3090500.785
C,9299,33455848.91,3090436.222
F,9300,33455094.2,3090521.442
F,9301,33424716.91,3090327.929
E,9302,33454522.63,3090655.219
E,9303,33458558.73,3090652.143
E,9304,33458915.31,3090750.216
F,9305,33461183.52,3090737.148
E,9306,33458170.38,3090491.034
F,9307,33455394.41,3090814.966
E,9308,33457049.45,3090636.901
J,9309,33453480.43,3091035.312
E,9310,33459956.23,3090997.662
F,9311,33462115.31,3090977.12
C,9312,33456414.41,3090976.73
E,9313,33459405.15,3090857.719
E,9314,33457357.64,3090905.118
E,9315,33453136.14,3090911.794
D,9316,33453044.54,3091233.421
E,9317,33458096.8,3091130.178
F,9318,33452357.83,3091064.237
E,9319,33460537.38,3091215.448
E,9320,33458716.19,3091223.076
E,9321,33454974.15,3091267.446
E,9322,33452781.51,3090925.742
E,9323,33453661.72,3091014.009
E,9324,33456981.52,3091123.54
F,9325,33461364.07,3091220.187
D,9326,33452684.91,3091309.811
E,9327,33454578.68,3091227.923
E,9328,33459185.5,3091352.071
E,9329,33457660.11,3091187.399
D,9330,33451851.81,3091339.635
F,9331,33462522.97,3091304.911
F,9332,33461911.69,3091481.409
F,9333,33455389.9,3091359.734
E,9334,33460786.44,3091639.745
E,9335,33452138.1,3091454.912
E,9336,33458523.06,3091655.211
E,9337,33457266.67,3091568.913
E,9338,33459887.6,3091613.605
E,9339,33459474.18,3091697.816
F,9340,33457687.97,3091928.637
F,9341,33458078.57,3091807.533
F,9342,33460598.93,3092010.075
F,9343,33461294.14,3091940.114
E,9344,33453067.21,3091836.11
F,9345,33458362.5,3092088.506
F,9346,33459741.32,3092204.221
E,9347,33452432.39,3092010.825
F,9348,33460134.56,3092157.535
E,9349,33458797.49,3092052.695
E,9350,33455272.09,3092204.36
F,9351,33459075.81,3092341.396
F,9352,33460451.6,3092535.314
F,9353,33458879.38,3092760.359
F,9354,33459485.77,3092608.912
F,9355,33459965.4,3092898.564
F,9356,33459493.33,3093103.991
B,9357,33427287.88,3086607.464
D,9358,33437794.12,3112240.949
A,9359,33438495.64,3112411.571
F,9360,33437943.25,3112770.98
F,9361,33437589.98,3113136.809
D,9362,33439623.72,3083663.804
D,9363,33439549.4,3084155.664
D,9364,33439102.12,3084121.368
F,9365,33438766.74,3084461.715
F,9366,33440137.06,3084818.449
F,9367,33439805.6,3084761.363
F,9368,33439252.23,3085089.118
F,9369,33438300.58,3085315.131
C,9370,33440201.3,3085509.09
C,9371,33439697.76,3085830.775
F,9372,33438813.36,3085678.753
C,9373,33438042.3,3085962.244
C,9374,33440732.15,3085803.295
C,9375,33441257.43,3086127.039
C,9376,33439314.47,3086179.985
C,9377,33440535.28,3086441.538
E,9378,33444376.84,3087050.475
C,9379,33438632.43,3086711.818
C,9380,33438141.2,3086700.612
C,9381,33439316.97,3086848.695
J,9382,33447872.37,3087195.17
C,9383,33440207.43,3086681.21
C,9384,33439995.19,3087048.064
B,9385,33440759.33,3087449.71
C,9386,33440749.37,3087299.305
C,9387,33441119.6,3087573.24
E,9388,33447630.67,3087580.429
I,9389,33437562.86,3087868.595
D,9390,33443610.09,3087575.865
I,9391,33438047.64,3087597.211
E,9392,33444376.77,3087609.398
C,9393,33439757.3,3087578.617
D,9394,33452137.64,3087904.889
I,9395,33437173.45,3087936.503
F,9396,33441589.81,3087883.942
D,9397,33451227.55,3088026.302
A,9398,33430088.69,3088059.451
D,9399,33451507.06,3087923.621
F,9400,33442767.29,3088041.419
F,9401,33446771.86,3088003.457
I,9402,33438995.03,3087763.411
E,9403,33443752.64,3087979.962
E,9404,33451738.22,3087982.564
B,9405,33439658.42,3087920.144
E,9406,33449673.83,3088185.179
E,9407,33452203.33,3088349.426
F,9408,33445452.65,3088371.695
E,9409,33449097.65,3088263.412
F,9410,33427292.27,3088481.332
F,9411,33441780.55,3088221.815
E,9412,33448450.08,3088463.474
F,9413,33446261.73,3088135.945
A,9414,33430644.61,3088296.052
E,9415,33451111.75,3088700.474
B,9416,33440378.28,3088075.039
D,9417,33450237.79,3088140.34
D,9418,33450774.65,3088341.626
A,9419,33429642.15,3088535.672
E,9420,33450275.54,3088436.367
J,9421,33448667.93,3088766.963
E,9422,33451362.38,3088182.179
I,9423,33438117.5,3088514.096
E,9424,33450602.06,3088348.607
F,9425,33444836.26,3088135.951
A,9426,33432559.67,3088602.408
F,9427,33439434.98,3088275.742
F,9428,33441962.81,3088610.471
D,9429,33447173.66,3088106.102
